City,Building ID,Class_x,Year,Gross Rental Income,Lost Rent,Effective Gross Income,Operating Expenses,Net Operating Income,Class_y,Studio Units,1-Bedroom Units,Studio Rent,1-Bedroom Rent,Initial Equity Investment,Equity Reversion,Rent CAGR,Vacancy Rate,Operating Expense Ratio
Fairview,595207,A,4,2271178.21709015,168759.672580425,2102418.54450973,1313968.9936279678,788449.550881762,A,13,39,2418.55169734734,3385.97237628627,22123414.98326955,23618749.78500549,0.0499999999999996,0.07430490100272322,0.6249797391957351
Fairview,595207,A,5,2384737.12794466,177197.656209447,2207539.47173522,1379667.4433093683,827872.0284258516,A,13,39,2418.55169734734,3385.97237628627,22123414.98326955,23618749.78500549,0.0499999999999996,0.07430490100272322,0.6249797391957351
Fairview,793958,C,1,1548581.40451701,216375.218353945,1332206.18616306,830607.4059196712,501598.7802433887,C,34,77,910.073698000123,1274.10317720017,26951083.563613757,28748541.936600674,0.04999999999999938,0.139724794397509,0.6234826219445331
Fairview,793958,C,2,1626010.47474286,227193.979271642,1398816.49547121,872137.7762156529,526678.719255557,C,34,77,910.073698000123,1274.10317720017,26951083.563613757,28748541.936600674,0.04999999999999938,0.139724794397509,0.6234826219445331
Fairview,793958,C,3,1707310.99848,238553.678235224,1468757.32024478,915744.6650264416,553012.6552183385,C,34,77,910.073698000123,1274.10317720017,26951083.563613757,28748541.936600674,0.04999999999999938,0.139724794397509,0.6234826219445331
Fairview,793958,C,4,1792676.548404,250481.362146985,1542195.18625701,961531.898277758,580663.287979252,C,34,77,910.073698000123,1274.10317720017,26951083.563613757,28748541.936600674,0.04999999999999938,0.139724794397509,0.6234826219445331
Fairview,793958,C,5,1882310.3758242,263005.430254334,1619304.94556987,1009608.4931916519,609696.4523782182,C,34,77,910.073698000123,1274.10317720017,26951083.563613757,28748541.936600674,0.04999999999999938,0.139724794397509,0.6234826219445331
Fairview,837763,A,1,2108899.16643825,273846.202861704,1835052.96357654,948594.4769321781,886458.4866443618,A,36,20,2745.9624562998,3844.34743881972,24945213.517235883,26410783.694542225,0.0499999999999996,0.1298526772734267,0.51693029888541
Fairview,837763,A,2,2214344.12476016,287538.51300479,1926805.61175537,996024.2007787885,930781.4109765814,A,36,20,2745.9624562998,3844.34743881972,24945213.517235883,26410783.694542225,0.0499999999999996,0.1298526772734267,0.51693029888541
Fairview,837763,A,3,2325061.33099817,301915.438655029,2023145.89234314,1045825.4108177288,977320.4815254111,A,36,20,2745.9624562998,3844.34743881972,24945213.517235883,26410783.694542225,0.0499999999999996,0.1298526772734267,0.51693029888541
Fairview,837763,A,4,2441314.39754808,317011.210587781,2124303.18696029,1098116.6813586117,1026186.5056016785,A,36,20,2745.9624562998,3844.34743881972,24945213.517235883,26410783.694542225,0.0499999999999996,0.1298526772734267,0.51693029888541
Fairview,837763,A,5,2563380.11742548,332861.77111717,2230518.34630831,1153022.5154265452,1077495.8308817649,A,36,20,2745.9624562998,3844.34743881972,24945213.517235883,26410783.694542225,0.0499999999999996,0.1298526772734267,0.51693029888541
Fairview,266642,B,1,2340585.95201998,124214.587627871,2216371.36439211,1361632.130210174,854739.2341819361,B,12,66,1868.28380589079,2615.59732824711,27221714.197289083,29122204.70506023,0.050000000000000266,0.05306986804764467,0.6143519773292291
Fairview,266642,B,2,2457615.24962098,130425.317009265,2327189.93261172,1429713.7367206854,897476.1958910348,B,12,66,1868.28380589079,2615.59732824711,27221714.197289083,29122204.70506023,0.050000000000000266,0.05306986804764467,0.6143519773292291
Fairview,266642,B,3,2580496.01210203,136946.582859728,2443549.4292423,1501199.4235567157,942350.0056855842,B,12,66,1868.28380589079,2615.59732824711,27221714.197289083,29122204.70506023,0.050000000000000266,0.05306986804764467,0.6143519773292291
Fairview,266642,B,4,2709520.81270714,143793.912002715,2565726.90070442,1576259.394734555,989467.5059698652,B,12,66,1868.28380589079,2615.59732824711,27221714.197289083,29122204.70506023,0.050000000000000266,0.05306986804764467,0.6143519773292291
Fairview,266642,B,5,2844996.85334249,150983.60760285,2694013.24573964,1655072.3644712819,1038940.8812683583,B,12,66,1868.28380589079,2615.59732824711,27221714.197289083,29122204.70506023,0.050000000000000266,0.05306986804764467,0.6143519773292291
Fairview,745663,C,1,1308115.50256305,115357.085076525,1192758.41748652,651636.7523059532,541121.6651805668,C,24,42,1316.54136731386,1843.1579142394,26305330.396803714,28012129.369472373,0.050000000000000266,0.08818570290658623,0.546327523455367
Fairview,745663,C,2,1373521.2776912,121124.939330351,1252396.33836085,684218.5899212529,568177.7484395971,C,24,42,1316.54136731386,1843.1579142394,26305330.396803714,28012129.369472373,0.050000000000000266,0.08818570290658623,0.546327523455367
Fairview,745663,C,3,1442197.34157576,127181.186296868,1315016.15527889,718429.5194173142,596586.6358615757,C,24,42,1316.54136731386,1843.1579142394,26305330.396803714,28012129.369472373,0.050000000000000266,0.08818570290658623,0.546327523455367
Fairview,745663,C,4,1514307.20865455,133540.245611712,1380766.96304284,754350.9953881829,626415.967654657,C,24,42,1316.54136731386,1843.1579142394,26305330.396803714,28012129.369472373,0.050000000000000266,0.08818570290658623,0.546327523455367
Fairview,745663,C,5,1590022.56908728,140217.257892298,1449805.31119498,792068.545157591,657736.766037389,C,24,42,1316.54136731386,1843.1579142394,26305330.396803714,28012129.369472373,0.050000000000000266,0.08818570290658623,0.546327523455367
Fairview,506585,C,1,1969180.92742725,132722.899302308,1836458.02812494,1056893.940731216,779564.0873937241,C,46,46,1486.39864691067,2080.95810567493,23062354.882486038,24611826.325591154,0.050000000000000044,0.06740005321690339,0.57550672247616
Fairview,506585,C,2,2067639.97379861,139359.044267423,1928280.92953119,1109738.6377677785,818542.2917634116,C,46,46,1486.39864691067,2080.95810567493,23062354.882486038,24611826.325591154,0.050000000000000044,0.06740005321690339,0.57550672247616
Fairview,506585,C,3,2171021.97248854,146326.996480794,2024694.97600775,1165225.5696561676,859469.4063515824,C,46,46,1486.39864691067,2080.95810567493,23062354.882486038,24611826.325591154,0.050000000000000044,0.06740005321690339,0.57550672247616
Fairview,506585,C,4,2279573.07111297,153643.346304834,2125929.72480814,1223486.8481389775,902442.8766691627,C,46,46,1486.39864691067,2080.95810567493,23062354.882486038,24611826.325591154,0.050000000000000044,0.06740005321690339,0.57550672247616
Fairview,506585,C,5,2393551.72466862,161325.513620076,2232226.21104855,1284661.190545928,947565.020502622,C,46,46,1486.39864691067,2080.95810567493,23062354.882486038,24611826.325591154,0.050000000000000044,0.06740005321690339,0.57550672247616
Fairview,443651,C,1,1020069.39940295,79339.3937353191,940730.005667639,593602.8062076007,347127.1994600382,C,33,26,1224.86719428789,1714.81407200305,23659631.870908067,25017269.641849328,0.05000000000000182,0.07777842741068042,0.6310023095163408
Fairview,443651,C,2,1071072.8693731,83306.3634220851,987766.505951021,623282.9465179808,364483.5594330402,C,33,26,1224.86719428789,1714.81407200305,23659631.870908067,25017269.641849328,0.05000000000000182,0.07777842741068042,0.6310023095163408
Fairview,443651,C,3,1124626.51284176,87471.6815931893,1037154.83124857,654447.0938438785,382707.7374046915,C,33,26,1224.86719428789,1714.81407200305,23659631.870908067,25017269.641849328,0.05000000000000182,0.07777842741068042,0.6310023095163408
Fairview,443651,C,4,1180857.83848385,91845.2656728488,1089012.572811,687169.4485360734,401843.1242749266,C,33,26,1224.86719428789,1714.81407200305,23659631.870908067,25017269.641849328,0.05000000000000182,0.07777842741068042,0.6310023095163408
Fairview,443651,C,5,1239900.73040804,96437.5289564913,1143463.20145155,721527.9209628771,421935.2804886729,C,33,26,1224.86719428789,1714.81407200305,23659631.870908067,25017269.641849328,0.05000000000000182,0.07777842741068042,0.6310023095163408
Fairview,540172,B,1,2343205.3273166,136522.190727683,2206683.13658891,1422227.5657509652,784455.570837945,B,16,68,1755.99919613054,2458.39887458276,21239396.551991366,22427004.50068679,0.04999999999999982,0.05826300799854612,0.644509192175839
Fairview,540172,B,2,2460365.59368243,143348.300264067,2317017.29341836,1493338.9440385161,823678.3493798438,B,16,68,1755.99919613054,2458.39887458276,21239396.551991366,22427004.50068679,0.04999999999999982,0.05826300799854612,0.644509192175839
Fairview,540172,B,3,2583383.87336655,150515.71527727,2432868.15808928,1568005.8912404433,864862.2668488368,B,16,68,1755.99919613054,2458.39887458276,21239396.551991366,22427004.50068679,0.04999999999999982,0.05826300799854612,0.644509192175839
Fairview,540172,B,4,2712553.06703488,158041.501041134,2554511.56599374,1646406.185802463,908105.3801912772,B,16,68,1755.99919613054,2458.39887458276,21239396.551991366,22427004.50068679,0.04999999999999982,0.05826300799854612,0.644509192175839
Fairview,540172,B,5,2848180.72038662,165943.576093191,2682237.14429343,1728726.4950925878,953510.649200842,B,16,68,1755.99919613054,2458.39887458276,21239396.551991366,22427004.50068679,0.04999999999999982,0.05826300799854612,0.644509192175839
Fairview,633218,B,1,2072596.32884013,228808.868976462,1843787.45986367,1019921.2208217799,823866.23904189,B,26,56,1654.37127142412,2316.11977999376,25863025.32364866,27470773.342339788,0.05000000000000071,0.11039721811362448,0.553166372493494
Fairview,633218,B,2,2176226.14528214,240249.312425285,1935976.83285686,1070917.2818628727,865059.5509939874,B,26,56,1654.37127142412,2316.11977999376,25863025.32364866,27470773.342339788,0.05000000000000071,0.11039721811362448,0.553166372493494
Fairview,633218,B,3,2285037.45254625,252261.778046549,2032775.6744997,1124463.1459560145,908312.5285436856,B,26,56,1654.37127142412,2316.11977999376,25863025.32364866,27470773.342339788,0.05000000000000071,0.11039721811362448,0.553166372493494
Fairview,633218,B,4,2399289.32517356,264874.866948876,2134414.45822468,1180686.3032538125,953728.1549708673,B,26,56,1654.37127142412,2316.11977999376,25863025.32364866,27470773.342339788,0.05000000000000071,0.11039721811362448,0.553166372493494
Fairview,633218,B,5,2519253.79143224,278118.61029632,2241135.18113592,1239720.6184165063,1001414.5627194135,B,26,56,1654.37127142412,2316.11977999376,25863025.32364866,27470773.342339788,0.05000000000000071,0.11039721811362448,0.553166372493494
Fairview,251157,B,1,1027972.53851709,131531.706418897,896440.832098194,515197.67222134833,381243.1598768457,B,10,33,1524.27719234444,2133.98806928221,26754072.727083288,28048871.17540435,0.050000000000000266,0.12795254881870582,0.5747146423657269
Fairview,251157,B,2,1079371.16544294,138108.291739841,941262.873703104,540957.5558324158,400305.31787068816,B,10,33,1524.27719234444,2133.98806928221,26754072.727083288,28048871.17540435,0.050000000000000266,0.12795254881870582,0.5747146423657269
Fairview,251157,B,3,1133339.72371509,145013.706326834,988326.017388259,568005.4336240365,420320.58376422245,B,10,33,1524.27719234444,2133.98806928221,26754072.727083288,28048871.17540435,0.050000000000000266,0.12795254881870582,0.5747146423657269
Fairview,251157,B,4,1190006.70990084,152264.391643175,1037742.31825767,596405.7053052373,441336.6129524327,B,10,33,1524.27719234444,2133.98806928221,26754072.727083288,28048871.17540435,0.050000000000000266,0.12795254881870582,0.5747146423657269
Fairview,251157,B,5,1249507.04539589,159877.611225334,1089629.43417055,626225.9905704971,463403.44360005285,B,10,33,1524.27719234444,2133.98806928221,26754072.727083288,28048871.17540435,0.050000000000000266,0.12795254881870582,0.5747146423657269
Fairview,955229,C,1,1795204.23656276,132007.32882526,1663196.9077375,892722.8110743815,770474.0966631186,C,32,72,1126.50868258205,1577.11215561488,24407698.418471597,25737080.24538083,0.05000000000000071,0.07353332068668215,0.536751124849541
Fairview,955229,C,2,1884964.4483909,138607.695266523,1746356.75312438,937358.9516281032,808997.8014962769,C,32,72,1126.50868258205,1577.11215561488,24407698.418471597,25737080.24538083,0.05000000000000071,0.07353332068668215,0.536751124849541
Fairview,955229,C,3,1979212.67081045,145538.080029849,1833674.5907806,984226.8992095089,849447.6915710911,C,32,72,1126.50868258205,1577.11215561488,24407698.418471597,25737080.24538083,0.05000000000000071,0.07353332068668215,0.536751124849541
Fairview,955229,C,4,2078173.30435097,152814.984031342,1925358.32031963,1033438.2441699842,891920.0761496457,C,32,72,1126.50868258205,1577.11215561488,24407698.418471597,25737080.24538083,0.05000000000000071,0.07353332068668215,0.536751124849541
Fairview,955229,C,5,2182081.96956852,160455.733232909,2021626.23633561,1085110.1563784827,936516.0799571273,C,32,72,1126.50868258205,1577.11215561488,24407698.418471597,25737080.24538083,0.05000000000000071,0.07353332068668215,0.536751124849541
Fairview,390305,C,1,990172.621995364,53781.7161790726,936390.905816291,489836.5789521651,446554.3268641259,C,39,23,1158.90990402079,1622.4738656291,22027797.1944554,23597623.3762728,0.0499999999999996,0.054315495080740135,0.5231112091217439
Fairview,390305,C,2,1039681.25309513,56470.8019880262,983210.451107106,514328.4078997736,468882.04320733243,C,39,23,1158.90990402079,1622.4738656291,22027797.1944554,23597623.3762728,0.0499999999999996,0.054315495080740135,0.5231112091217439
Fairview,390305,C,3,1091665.31574988,59294.3420874275,1032370.97366246,540044.8282947616,492326.1453676984,C,39,23,1158.90990402079,1622.4738656291,22027797.1944554,23597623.3762728,0.0499999999999996,0.054315495080740135,0.5231112091217439
Fairview,390305,C,4,1146248.58153738,62259.0591917989,1083989.52234558,567047.0697094981,516942.45263608184,C,39,23,1158.90990402079,1622.4738656291,22027797.1944554,23597623.3762728,0.0499999999999996,0.054315495080740135,0.5231112091217439
Fairview,390305,C,5,1203561.01061425,65372.0121513889,1138188.99846286,595399.4231949735,542789.5752678865,C,39,23,1158.90990402079,1622.4738656291,22027797.1944554,23597623.3762728,0.0499999999999996,0.054315495080740135,0.5231112091217439
Fairview,666096,B,1,1423559.87775508,205188.359822555,1218371.51793253,704645.8688552524,513725.64907727763,B,25,24,2024.40255653453,2834.16357914835,21115575.52899295,22206105.339655634,0.05000000000000071,0.14413749855477237,0.578350575734875
Fairview,666096,B,2,1494737.87164284,215447.777813683,1279290.09382915,739878.1622980112,539411.9315311388,B,25,24,2024.40255653453,2834.16357914835,21115575.52899295,22206105.339655634,0.05000000000000071,0.14413749855477237,0.578350575734875
Fairview,666096,B,3,1569474.76522498,226220.166704367,1343254.59852061,776872.0704129132,566382.5281076968,B,25,24,2024.40255653453,2834.16357914835,21115575.52899295,22206105.339655634,0.05000000000000071,0.14413749855477237,0.578350575734875
Fairview,666096,B,4,1647948.50348623,237531.175039586,1410417.32844664,815715.6739335585,594701.6545130814,B,25,24,2024.40255653453,2834.16357914835,21115575.52899295,22206105.339655634,0.05000000000000071,0.14413749855477237,0.578350575734875
Fairview,666096,B,5,1730345.92866054,249407.733791565,1480938.19486897,856501.4576302354,624436.7372387346,B,25,24,2024.40255653453,2834.16357914835,21115575.52899295,22206105.339655634,0.05000000000000071,0.14413749855477237,0.578350575734875
Fairview,814573,B,1,1947674.81296331,123096.588868494,1824578.22409481,1105371.260338236,719206.9637565739,B,46,23,2075.52729429167,2905.73821200834,24918992.715117715,26557239.744909603,0.0499999999999996,0.06320181790573512,0.605822894157701
Fairview,814573,B,2,2045058.55361147,129251.418311918,1915807.13529955,1160639.8233551476,755167.3119444023,B,46,23,2075.52729429167,2905.73821200834,24918992.715117715,26557239.744909603,0.0499999999999996,0.06320181790573512,0.605822894157701
Fairview,814573,B,3,2147311.48129205,135713.989227514,2011597.49206453,1218671.8145229064,792925.6775416236,B,46,23,2075.52729429167,2905.73821200834,24918992.715117715,26557239.744909603,0.0499999999999996,0.06320181790573512,0.605822894157701
